Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population growth (annual %),SP.POP.GROW,Australia,AUS,2.2669115425423,1.9897400460104,2.4406394012832,1.91781647792421,1.96235442011452,1.95971689521361,2.2831843822013,1.26227688799781,1.76415865607642,2.09302301013426,1.97018887868806,3.38029353689954,1.83814626273502,1.52881691369673,2.53122025874137,1.23118588792285,1.0026582602274,1.1266726798225,1.16288525870675,1.08064227016539,1.21894271014757,1.58685256936818,1.66753573306185,1.25054826434538,1.13222184499641,1.36734607483574,1.63898886728063,1.52098662618978,1.63620665679268,1.69256678030677,1.47997801595662,1.27457757809254,1.21339077499647,0.9783366810892,1.05850884158683,1.20801981192904,1.31381929938745,1.11872568961022,1.04223571564164,1.14250518739456,1.19227232344832,1.34835834227145,1.22056378534358,1.23399666342628,1.15935216218033,1.31978955436191,1.47522794532757,0.624678435014185,2.00402174031569,2.0610451296841,1.55548958906995,1.38952731561803,1.74582000067359,1.721151439989,1.49156648912847,1.43921665259925,1.56194049810399,1.68452310845434,1.57484884368487,..
Population growth (annual %),SP.POP.GROW,Austria,AUT,0.510799364664575,0.548472356417754,0.612895847822874,0.642362670652079,0.666548205291217,0.649729875576735,0.701396116235274,0.747425220117069,0.519254261579197,0.345331646244521,0.349218946276921,0.446245581370136,0.581190352265189,0.554041398958361,0.170205767697282,-0.265319410736808,-0.176672284747108,0.0383904939016918,-0.080961041675265,-0.170463648025429,0.000105968279182431,0.255018231368981,0.0717170180347239,-0.161600981253917,-0.00629490409206624,0.0469509679089439,0.0635489974692431,0.0632842039083754,0.141570850318539,0.450513899730364,0.762001611316115,0.998418103144403,1.10055228652823,0.824627940995206,0.384869546678302,0.153106260702748,0.135019833748789,0.113316608322994,0.109728368100981,0.194563153264961,0.240466652446524,0.382799394483217,0.49198046425522,0.487133894826838,0.620413127334181,0.681267248299787,0.494797775098466,0.324146535285463,0.313041437661508,0.261953189906348,0.240394299500766,0.337080841831645,0.45593747231891,0.589387254692989,0.781541632525841,1.12099250236958,1.08139629872802,0.694621103604983,0.560750838441217,..
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,3.31631364382072,3.40506738368868,3.44116702692626,3.38688125351054,3.22789085731058,3.00426072863837,2.76831448674134,2.55821580707266,2.37389387233948,2.22683104503626,2.10886721291057,1.99743772465926,1.88822751217981,1.80012028421492,1.73551026922282,1.68953220469878,1.65326158050686,1.62335396291357,1.60383342951073,1.59374779197326,1.59115176933168,1.59004360161493,1.59127190018195,1.60164378380568,1.62209303868812,1.646524939202,1.66870971596705,1.68032114194848,1.67642097574212,1.65321386332515,0.44966151012017,1.55235272538718,1.51507709398871,1.51915269467542,1.35173009665235,1.15169444694746,1.0098480432984,0.964673773704232,0.949138146647058,0.877598699856844,0.821519963674211,0.774765939386613,0.746173582716985,0.757650955616913,0.875427280482454,1.02226559239828,1.09858657441812,1.13385546615645,2.09985403259251,2.07614826384645,1.18978770786007,1.30300085487651,1.32876382733755,1.29344702700591,1.24820899735588,1.19120985807018,1.11785721013911,0.98126180450475,0.892098894830341,..
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,4.78616600550634,4.97487457854895,5.05585799231404,5.03104925136217,4.88129751603667,4.63979656782323,4.4155880743814,4.17315287130198,3.87367397220416,3.48113288178467,3.06277592809558,2.62901649331346,2.26132931848771,2.03188554302178,1.96549502148055,2.01923356129124,2.10219760636336,2.14977125906089,2.19639065720823,2.21183015856015,2.21193678737667,2.22352950630564,2.23104016245216,2.20101054346544,2.12708043960872,2.0043684918688,1.87465239280462,1.76413691660396,1.70365343351125,1.71564193995842,1.76791570378256,1.85028991463588,1.90542672016163,1.87680756219898,1.74693379613489,1.56037912236695,1.34502401693506,1.18320548067795,1.12086024355083,1.18532018452338,1.34739833426183,1.52066712510074,1.65239930745359,1.76199690810294,1.82435129549324,1.85324828738531,1.88268262553355,1.90184990351282,1.84773342317548,1.70871838038839,1.51533104821911,1.29739447507203,1.10820163382277,0.980915204474408,0.939284569983027,0.959409323851355,0.990519135690286,1.0083119078241,1.01095334432863,..
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,3.54042565824538,3.31041578218961,3.07907903241424,2.84461397914952,2.62987177756938,2.45423019024318,2.29381040436863,2.20871544293143,2.31410118542293,2.65078368618632,3.13510991046623,3.56087395248622,3.93539069853296,4.42675148753775,5.04097051662373,5.6459730907119,6.25650357943925,6.62095793139336,6.48054517820209,5.80286212416345,4.8648602367432,3.87837296324072,3.11312258295126,2.68521918163552,2.68058390314508,2.9526020036676,3.29537807744497,3.51126386282929,3.55048237260409,3.35850055219244,3.03886772135516,2.75032225770795,2.58058597715935,2.47799888922301,2.46339334576322,2.53570642504512,2.62085813841985,2.77199779566644,3.10607769605974,3.65426212961317,4.31530764013975,4.83651206508964,5.25020911989376,5.75670171205647,6.36015952552813,6.90439641222483,7.50023130464801,7.77602259476224,7.32434245209723,6.12745275781827,4.5997780058874,2.96098147299132,1.6905915011958,1.15383012661239,1.58774926448436,2.6424711559791,3.85658246125791,4.67798695074415,4.92116137205662,..
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2.77258702675643,2.77156705087846,2.77561442985394,2.81668229435924,2.90685917743496,3.01212869753419,3.1502488357168,3.23044574789133,3.14183831495131,2.85025181178692,2.44703646235599,2.00239397228788,1.65574914185993,1.50725424661582,1.62007491094311,1.90781953028005,2.23844337840716,2.49634429517123,2.66807816779971,2.71820310068401,2.68574475723552,2.63699496785732,2.61284227275088,2.59943833619558,2.60559976393336,2.62059061126052,2.63499503879291,2.63022281642424,2.5950277675036,2.52338780814687,2.42959901887237,2.32530322602601,2.23302226579227,2.16825965015849,2.1400807378294,2.13449591531258,2.13048473041923,2.11153445588327,2.07734031117598,2.02275106468378,1.95238739042337,1.88628714466314,1.82007022128666,1.73126611842793,1.61519801742418,1.48474477409202,1.34713025648415,1.22661777504995,1.14565302181621,1.11680572615486,1.12480349318572,1.14426212709209,1.15494812990907,1.1567134531016,1.14259465675468,1.11728356461223,1.0913004822347,1.0702440222443,1.05004464945676,..
Population growth (annual %),SP.POP.GROW,Barbados,BRB,0.250551734732557,0.318998839772583,0.394098939926374,0.427656288193488,0.408359102849251,0.351916005564867,0.286319842855936,0.241566959777892,0.245621562608243,0.300507806174427,0.394673062013588,0.500220254298267,0.590106963772074,0.641377068647424,0.645873895151655,0.615326372308369,0.578852299958406,0.545397307789675,0.507273596503363,0.457778027808318,0.414098994701285,0.357530260700131,0.309038836361661,0.277477726327217,0.277884106426376,0.299359298127485,0.328807978809262,0.354088495970923,0.370602904657943,0.377697805509275,0.375893380305817,0.370667606197727,0.373863554310913,0.37512383574191,0.385425437464988,0.400115067520053,0.410504062364169,0.425233622106984,0.427517241134497,0.413126505766492,0.392645061489077,0.362122763667281,0.338874711799065,0.33007547941419,0.347517602791665,0.376717927350159,0.416757555178091,0.439788761927207,0.44607929391597,0.412798019563597,0.364679445766646,0.302945811200443,0.251638162243638,0.209860709842868,0.18590076709451,0.175042007408615,0.165289293829959,0.152789486202053,0.142439722865012,..
Population growth (annual %),SP.POP.GROW,Belarus,BLR,0.977388386901087,0.889131362938781,0.971087470193567,1.01618823177623,1.02576999022331,1.00123258061745,0.999586747117145,1.01992951024392,1.00683742008887,0.961629976856794,0.885501942137846,0.83254242697463,0.801903541421469,0.740577073484473,0.649396280155014,0.528950660255249,0.468634364965726,0.551023964944481,0.653046348666908,0.617512036032895,0.613722215515372,0.692401877498625,0.677412012600594,0.683014021783473,0.678380569482227,0.653761443403052,0.67939116352749,0.674806569806003,0.286405805377518,0.295421189743138,0.186649693167965,0.0490604925701611,0.215580681238814,0.22488398624416,-0.117267676880397,-0.323196990602574,-0.334086976751416,-0.424126492658251,-0.475578029027548,-0.420607218355333,-0.471131334643547,-0.512966688341309,-0.636565666436346,-0.699809190918934,-0.682169472243919,-0.683005560010688,-0.612296198031047,-0.458847535622636,-0.345415054298517,-0.222960730145107,-0.170360662064171,-0.18362402269138,-0.0916374821376228,0.0158685786206804,0.0899025577714443,0.159300801922472,0.125511109801562,-0.0344214189254713,-0.13567466715245,..
Population growth (annual %),SP.POP.GROW,Belgium,BEL,0.657711496610821,0.332205945818093,0.398054786807546,0.747606930682632,0.94647753571233,0.908137001686598,0.675463567135343,0.556645554862671,0.393391107738732,0.283169669202288,0.0986136915027669,0.182247071467749,0.391585907459382,0.314658765693604,0.314633664597999,0.288978161128393,0.178674447005659,0.123479645392964,0.0932999598130252,0.0898825512632337,0.110211165985901,-0.0026371543402261,-0.027176883483947,-0.00794447069062125,-0.00150170778678296,0.029786422643661,0.0356488507832359,0.0852521408125053,0.317926245358661,0.363247985870165,0.298235706313592,0.371593165668169,0.405713495856337,0.390638517826929,0.308197073686726,0.209436838020324,0.1953931762382,0.241991884983082,0.213527650670943,0.229189103029716,0.242517956221334,0.343951157623668,0.448268894821562,0.418641508069053,0.432788248129175,0.550055708089009,0.659558214980699,0.734330830765919,0.789976845480149,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.411541879773053,..
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2.83571001743706,2.82616913073991,2.79162474307588,2.81469165493047,2.85898242008615,2.91624390732942,2.99652059734294,3.01321217062917,2.94574813478487,2.71984537425667,2.41973676779628,2.1144628239794,1.87111272494795,1.67213891207007,1.54492119224424,1.47640142231192,1.40609677834276,1.35375557159307,1.43214722292112,1.66985719056377,1.99684348051422,2.3386423753942,2.63100916217417,2.81287051937245,2.86258867470978,2.81263544760316,2.77874549440739,2.76386643260128,2.66495275523471,2.45034977046953,2.20104244006121,1.88872203657005,1.65835084250549,1.68292460639859,2.03261677309044,2.58577504477462,3.18646543480476,3.63790104170685,3.83559180714354,3.72737253020031,3.42494862967684,3.08477457052164,2.82756386236772,2.6503846391268,2.59352289209667,2.60444773220802,2.61834480089859,2.60739692006002,2.57438521531331,2.52057664302012,2.45147015791293,2.38190764115631,2.32353169734636,2.2568840725968,2.18896107857055,2.11879985453329,2.04769588411266,1.9805288509134,1.92457576999509,..
Population growth (annual %),SP.POP.GROW,Benin,BEN,1.30368717716863,1.39849453999345,1.4904991654424,1.58405771329642,1.680970726245,1.77805168331583,1.87428045434377,1.96216109848393,2.03676477759234,2.09395712342099,2.1405984546928,2.18154210425557,2.22578800349646,2.27735177539947,2.34056016683039,2.41009951789394,2.48058115330403,2.54462738206331,2.60167314826596,2.64876463204302,2.68945203714843,2.73226489430206,2.77736473402571,2.81744908802337,2.85180501764056,2.88525962953107,2.90253932072273,2.92549674603878,2.98865166431779,3.10076556455627,3.23505898317491,3.37715909992662,3.4790026507141,3.50077384575132,3.42606116377536,3.29361363820142,3.14532391063504,3.02837532091409,2.95861322529726,2.95175446957883,2.98399477560651,3.0237802136321,3.04308295807465,3.03967483180195,3.00534210642385,2.95238351590553,2.89754492288388,2.8540855614091,2.82355554781892,2.80930175183696,2.80608648402353,2.80371797256655,2.79764894105054,2.7907181308402,2.78218150622205,2.77171416813917,2.76140949283081,2.75005559171415,2.73486201301479,..
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,1.36060633732078,2.47747747747749,2.41758241758243,2.36051502145922,2.51572327044025,2.45398773006136,1.79640718562875,1.96078431372548,1.92307692307692,1.88679245283019,1.85185185185186,-0.727272727272721,-0.73260073260073,-0.738007380073813,-0.743494423791824,-0.749063670411987,0.377358490566038,0.375939849624052,0.374531835205993,0.373134328358193,1.61710037174723,0.695079568319001,0.72479564032697,0.867463795559886,0.881458966565352,0.841855271786329,0.850645013884477,0.813844062598035,0.860861899082099,0.846658782799459,0.824255196206725,-0.51410848531841,-0.721776994629031,0.537588531444655,0.695976913936525,0.718138907619692,0.641047099387393,0.612017495717554,0.737226639337485,0.561180119127713,0.894182915884811,1.08518105218895,0.652758223473704,0.656472533062069,0.655349388077386,0.649513649199873,0.575178476790228,0.56568975404121,0.593330045617058,0.556125810059283,-0.780059723322568,-0.8598980406609,0.362431076141512,0.313281274113408,0.21230442608573,0.153517861803243,-1.04845261270099,-1.05491441406553,0.147164730563287,..
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2.48484772678994,2.46087187265467,2.46147017975503,2.51298805066877,2.64268579489057,2.80680676745805,2.97658799504303,3.11491187907211,3.20322785903591,3.23240142512383,3.22136099734622,3.19056107902691,3.16578828342658,3.15460836375809,3.16159413698422,3.18186989757262,3.20000867932985,3.20151858420569,3.15307655798761,3.0493511900401,2.91266989910183,2.7240934548933,2.55561134268706,2.50670386685359,2.61521156908494,2.7935448530469,3.05997205021871,3.21095124425661,3.03414611494271,2.45020830565208,1.63823972454919,0.718582152636053,-0.021699521573281,-0.359850151038253,-0.131330145048829,0.510635257911967,1.27222149261433,1.87423042793246,2.27017345490203,2.36454972147059,2.24835846469848,2.11264439806097,2.02981901354721,1.90075802873659,1.73311334198474,1.54155810593062,1.3277393901087,1.12926845500354,1.00817246725585,0.99412939013003,1.05292996830851,1.13070458298015,1.18792892435323,1.22609146984808,1.23391155085832,1.21914633778051,1.20622662373157,1.19533737394963,1.17684339517943,..
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,1.93179807928096,1.94996131639673,1.965715235231,1.98392850863548,2.00505661258898,2.02879944145919,2.04984540879764,2.06842097665376,2.08893051343,2.11200442940503,2.13589389208333,2.15624413711301,2.17298246943597,2.18702374293675,2.19822089703432,2.20605624351218,2.21538243825095,2.22015000365779,2.20731352872201,2.17416000596754,2.12853956433717,2.07794437506267,2.03715685709687,2.01698225912439,2.02415650461334,2.04913614722616,2.07669016495242,2.09702491348084,2.11141208310574,2.11719027639933,2.11589602696334,2.11319312288035,2.10935094494176,2.09946103221047,2.08325150321767,2.06175570920278,2.03789710287625,2.01309550528315,1.98710322970102,1.96052134579834,1.93343126038957,1.90576711770633,1.8770803408088,1.84732266496624,1.81609723601299,1.78425499769694,1.75162490012419,1.71993254138409,1.69107665503602,1.66611058347166,1.64360245576759,1.62245883675043,1.60000460476018,1.57459840833799,1.54496768300047,1.51292403348284,1.4801327840246,1.4492349296925,1.42189948560338,..
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,1.89263433185631,1.93227939580086,1.94600129990677,1.90080750979111,1.78130912158327,1.61511442873008,1.43195377031257,1.27537498079125,1.17081967986334,1.13661289300362,1.15168476153612,1.18317765437706,1.1981168445018,1.19001317727508,1.14725689706488,1.08183759758512,1.00273349403171,0.937812207993775,0.910297431547446,0.93383894019265,0.986607549903195,1.01439447672485,1.00650546147707,0.996615073291569,0.985677292765144,0.95060507381614,0.991982804251068,0.978131582828499,0.666195958599764,-0.0363080465568866,-0.989859325944829,-2.1308798728645,-3.1536515321186,-3.72342311483192,-3.55383148438613,-2.76813697606363,-1.70216035046108,-0.75608703372676,-0.046396401992217,0.241170820524466,0.208738982702463,0.115523663224709,0.103128474339771,0.0740803803309684,0.0537045309795402,0.0302011085332106,0.00246987187883317,-0.0700830637820752,-0.226551525204038,-0.489520028331303,-0.818827889426379,-1.20265119026615,-1.54701304264303,-1.74516714883322,-1.7225623436149,-1.52627623457333,-1.26458117389827,-1.03120718295496,-0.826854592009436,..
Population growth (annual %),SP.POP.GROW,Botswana,BWA,1.76265165994673,1.95785381838371,2.14063089416061,2.24783713202953,2.24972065163942,2.18825611214882,2.11499829501585,2.09824523313452,2.1769827564655,2.37595048024386,2.64984047692541,2.92502694671195,3.15914561674426,3.36360857874883,3.53156111206424,3.65999285473524,3.78836488545702,3.89095173899265,3.91208222908121,3.84226269462247,3.72068558036247,3.56001354406293,3.43004010533631,3.39541704825552,3.48324224280841,3.63130033413427,3.79412862678521,3.88097511695832,3.83584331882556,3.63435976052947,3.34033362763288,3.02853754293679,2.76848286000295,2.57417937038075,2.46725648016725,2.41914531159305,2.39131420119245,2.3444872264664,2.27199576949675,2.16198306365422,2.03289643567251,1.88938029248921,1.77342100232532,1.73052611119286,1.77888502614686,1.88250820618172,2.02648705610627,2.13142474534009,2.11978189717293,1.95703632735619,1.70571939471148,1.41398735663603,1.19110063692716,1.12066080280434,1.25643944756989,1.52530794175403,1.83285279210013,2.0703261666536,2.197675757572,..
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2.88960567751306,2.9111328978629,2.92144124690258,2.9087926849475,2.86800656761809,2.80848629575092,2.7481170079219,2.6931665982978,2.63576168083875,2.57698683160796,2.51972504945297,2.46087385937608,2.40858432323618,2.37506444021468,2.36446430267005,2.368908942493,2.37305905363067,2.37118256263002,2.36952587451652,2.36685998038497,2.36048134431235,2.35519519741772,2.34185366295495,2.30566029268196,2.2417944097115,2.1599415505218,2.07396487355581,1.9948223293103,1.92323487718489,1.86295914507552,1.81151817880662,1.75941817375769,1.70733529878176,1.66485850824113,1.63379335720083,1.60971525422645,1.58883762636286,1.56372474049748,1.52896370271808,1.48111209937399,1.42416743408748,1.36695707635304,1.31274418552691,1.25738273806831,1.2012941278805,1.14588099838722,1.0901968535216,1.0378620369676,0.994311623883366,0.96194826263909,0.937956737505973,0.915962656318059,0.893531057922595,0.873603191241425,0.855792022891126,0.838848282593092,0.823748231993439,0.807147162261819,0.783847578971981,..
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,1.32584806483237,1.46780310187553,1.73579644912183,1.97790315386957,1.98581458393874,2.10582283704287,2.18434896030759,2.15934295655692,2.13493062820169,2.15265308143869,2.06659284993721,1.91499502493374,1.8888076972807,1.78645527658643,1.62263749164431,1.28876248717281,1.13384114330421,0.983961223892258,1.06495340436463,1.55417942140647,2.29125286000257,2.98683377124674,3.51438036069102,4.02438210423108,4.37286819431285,4.649271933354,4.84625504231052,5.0449877852005,4.73457454204667,4.28948724803794,3.65095423665702,2.91329238192309,2.37087166901175,1.86981591959211,1.52142395843969,1.24522931337417,0.973858012246484,0.832338147084566,0.790157583208554,1.02894475697527,1.41311819237375,1.77626297004064,2.17212635216281,2.53746003514111,3.00890762408063,3.40254209027689,3.88761028466887,4.17423551069152,4.10663053135402,3.5459903048869,2.75399018220079,1.8712787403227,1.16204856931316,0.685255825124511,0.491044627328764,0.560707339226674,0.693936843860153,0.753414274486463,0.757847309225455,..
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,4.79478224096722,4.61627779795807,4.4785052891124,4.43628400565422,4.46581166025805,4.57027156082264,4.6636324489191,4.7104583566894,4.7328951306397,4.72307011525614,4.68542492695189,4.63280430032131,4.57491378820556,4.46837878803874,4.32237621352953,4.13954990404601,3.97557561627808,3.81095709102441,3.64786357396154,3.47043712592739,3.29008948278533,3.11881079016341,2.97692919638638,2.87530479958739,2.83527920537148,2.8351016833377,2.84011675552082,2.83831740185793,2.83897423190803,2.84533838065248,2.84742834216186,2.8535209991718,2.84483971069455,2.80413568658731,2.7221164773717,2.61195137974137,2.49557601834616,2.37968996405105,2.27738482246088,2.18989341682547,2.10965170023154,2.04077498519585,1.96507278346463,1.86014005337054,1.72300488548952,1.56818437513516,1.40039303575869,1.26191243385252,1.18137182413831,1.17513244320557,1.22711726320388,1.28898138374766,1.33751301633227,1.35225669939187,1.31371717050944,1.24608124452682,1.17240086547234,1.10699921017513,1.05199374278845,..
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,0.952936538159994,0.958155881300658,0.875259033561633,0.810378324356217,0.816094049550123,0.731911035292208,0.6547012021586,0.629747480901394,0.711964742744789,0.76850966869777,0.654727362472727,0.54999651445838,0.465213742153797,0.52063344062239,0.667967360708252,0.482739307856323,0.433163460713304,0.519098880350645,0.111804754635587,0.135011572680936,0.40248874474625,0.333268825188891,0.295812783296283,0.249546600825385,0.233972309730169,-0.0014731135024134,-0.0265197545262494,0.147109292640267,0.112372423824029,-1.17003859875014,-1.80375047906806,-0.990425980099359,-1.07385319076042,-0.797665851516421,-0.339586079485037,-0.44539850047226,-0.515729879636827,-0.608797354537911,-0.66730270106626,-0.560648224779443,-0.493896416633318,-1.99063220438276,-2.17069878030004,-0.79211363763553,-0.754796951273604,-0.752977445493645,-0.759505915531059,-0.735282283991309,-0.70192274454598,-0.644281362547054,-0.658275446635908,-0.641228920515067,-0.579220596364389,-0.559647217410859,-0.568389264052903,-0.638069468160719,-0.701382097841331,-0.730443175298289,-0.733767859366281,..
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,1.35952305392171,1.34294256726928,1.33429939207671,1.35152250744057,1.40361795250508,1.47913490800557,1.56251246614929,1.63515062995156,1.6892207038222,1.71745060293847,1.72922723592887,1.74098802356418,1.76289838950564,1.79169613641372,1.83051400574615,1.87800332614575,1.92291738406448,1.97115631633129,2.04007862884282,2.13357484172516,2.24081421883135,2.35116515116488,2.44783375111959,2.51958958432901,2.5597836421002,2.57780942266147,2.59024849040862,2.6058600452803,2.6217195713027,2.63969401702218,2.6591515773542,2.67692397467202,2.69298824215683,2.70964660461776,2.72732199105731,2.74591352979991,2.76489499823351,2.78368530167976,2.80294041807938,2.82227174679027,2.84188512544412,2.85886860286955,2.87599243189296,2.89843155487871,2.92756137290048,2.95918777635929,2.98906268755212,3.01181579400763,3.02495485728146,3.02644987044728,3.01925129282833,3.00898185476176,2.9973924775883,2.98160647500592,2.96190081353413,2.9394629768943,2.91531907101852,2.89085080621834,2.86707836702633,..
Population growth (annual %),SP.POP.GROW,Burundi,BDI,1.97554507077674,1.92934943236423,1.90579713991869,1.9451720538998,2.06536877252552,2.22497929394391,2.42989102754684,2.57585102324931,2.54056632846612,2.28061808754942,1.8909661954635,1.45308546628729,1.11750129053225,0.988468759062533,1.13921594264711,1.48217482001756,1.873538004924,2.19210185208629,2.43027110818429,2.54917872064599,2.58438179459166,2.59331626532241,2.61872020376502,2.65433155210264,2.71043969621334,2.76873918621764,2.82052153554774,2.83248076890471,2.77699831856267,2.64188861773446,2.45476090874136,2.28963727001441,2.1446819364302,1.95916649318469,1.72550792959711,1.48203833087963,1.21304825995712,1.01819584431671,1.03077915241133,1.30996905159451,1.76735652215339,2.27333521750465,2.69967440213585,3.01259803788956,3.17014546201455,3.21716588228122,3.24601650490344,3.28877686490296,3.30131036217737,3.28726984703365,3.2560669979547,3.20775911368308,3.15974183319329,3.13340507957466,3.13685242336121,3.15690921658653,3.17701608653719,3.18136752395714,3.16677344240935,..
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,1.16804713939539,1.75001764052205,2.31796624460106,2.79392607125455,3.12158070196025,3.29564903581033,3.51239436460372,3.6500672551681,3.43450412918434,2.80102756907909,1.94488163078748,0.993459246484098,0.196630104299385,-0.285498185306104,-0.309626368278291,0.00629073947850825,0.404366223112721,0.73181312763069,1.03329527266587,1.27937503731655,1.46105083660045,1.6873055421977,1.91349239103628,2.01055076533596,1.94806000765449,1.79411559351528,1.57190795293113,1.41719123416841,1.42563411074334,1.65410781295418,2.02389408425925,2.42053385540601,2.71446194152373,2.85302181451012,2.78928731145183,2.59018454525915,2.36613721842322,2.18215392481205,2.02143829325227,1.90601784830282,1.82320283994036,1.74122378498413,1.64845651216231,1.56328606621464,1.47529500064812,1.39512010535105,1.31690099474526,1.24759357307133,1.20976219681942,1.20495962890788,1.2218771985813,1.25103748607776,1.2706190619082,1.28086488055888,1.26620961111184,1.24142064396034,1.21283174421296,1.188624222256,1.15976676910969,..
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2.54294319438545,2.59767320760655,2.61269905576954,2.54112607707214,2.36310812655998,2.12136644349837,1.80568659434285,1.52101550384787,1.39358801999134,1.47635146416094,1.67116863575586,2.02424488246187,2.25001490792179,1.99482608485108,1.12262263112433,-0.118065202992505,-1.60445466222444,-2.85816202930698,-3.37447152998392,-2.7226858780748,-1.13832318515396,0.834349124587643,2.48671740297688,3.55182242107519,3.8020566736487,3.52251286409112,3.13972822767502,2.93520106161931,2.85976066062629,2.98286061992336,3.21830129907233,3.43536422295645,3.53853524425034,3.54056568928988,3.42260522228765,3.2255910108823,3.02050014792739,2.83377585936124,2.63700660193636,2.43508786728038,2.23605013353484,2.03722363015962,1.8554040032094,1.71367606609067,1.62260232032378,1.57092365103936,1.52785685772181,1.48949988622926,1.47930073067098,1.49959357280426,1.53920813937395,1.58881764258388,1.63042969665789,1.64984965044711,1.63808389652984,1.60370685445754,1.56522705123264,1.53026174547268,1.49035537141766,..
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2.00406273203389,2.06659374627684,2.12877195279792,2.187076753006,2.2387895526015,2.28637116520031,2.33399348556442,2.38323270044491,2.43189772467803,2.47938707740237,2.52668321199426,2.57254774900663,2.61899006794968,2.6678398293109,2.71955432696634,2.77283069575184,2.82315153185668,2.86998205982129,2.91768079890719,2.96604717679114,3.01240658550505,3.05140636216326,3.08277627356878,3.11116944811422,3.13694656763308,3.15695763111252,3.17303530406618,3.17716166665816,3.15857060860854,3.11455371679506,3.05366922734741,2.99231289444124,2.93547860764556,2.87511451757627,2.81216430975158,2.75075586103666,2.69014573214394,2.63926703894806,2.61000207051589,2.60652447933916,2.62109932792552,2.63964003469426,2.65570461896811,2.67376297649597,2.69220301288578,2.70980276705716,2.7271087067728,2.74200543563107,2.75079722484934,2.7523121978901,2.74777349120564,2.74043566616731,2.7312639677483,2.71824428512191,2.70155571704048,2.68179172973963,2.66049460889168,2.63769436262766,2.61229075104427,..
Population growth (annual %),SP.POP.GROW,Canada,CAN,2.29862653524038,2.00112211044303,1.85988823339904,1.86284592763531,1.88571494336137,1.81016659700882,1.86281377101388,1.79935650480125,1.61340850346382,1.35978347208384,1.39783160033129,2.94819452761436,1.16084656651465,1.22261658426849,1.39602166927373,1.45942491323998,1.31580656558804,1.17025687783266,0.99545694441135,0.989698733234704,1.28959497847156,1.23339725480528,1.18962434077573,0.988487567147771,0.944034716041094,0.91377427539001,0.994040150630969,1.31816778174498,1.29662488995999,1.79419351491939,1.50766067284807,1.24276123131684,1.18367554138942,1.09893087887878,1.09525810706129,1.03476948386834,1.04531178311831,0.993788591465188,0.829909353323744,0.812842623716166,0.931281553452429,1.08635096562717,1.08744792718674,0.901372739095955,0.933020777495183,0.944466927450734,1.01033450270045,0.971135141368055,1.08290711607014,1.14175809912162,1.11186407517168,0.978697786570341,1.08581726304756,1.05659125917789,1.00533757867378,0.746339477969813,1.13234865466606,1.18592567535081,1.40924661684667,..
